index,unk0,too_tall,unk2_0,hover,unk3
FOLLOWER_MON_ARMAROUGE,0,false,false,false,0
FOLLOWER_MON_CERULEDGE,0,false,false,false,0
FOLLOWER_MON_TADBULB,0,false,false,false,0
FOLLOWER_MON_BELLIBOLT,0,false,false,false,0
FOLLOWER_MON_WATTREL,0,false,false,false,0
FOLLOWER_MON_KILOWATTREL,0,false,false,false,0
FOLLOWER_MON_MASCHIFF,0,false,false,false,0
FOLLOWER_MON_MABOSSTIFF,0,false,false,false,0
FOLLOWER_MON_SHROODLE,0,false,false,false,0
FOLLOWER_MON_GRAFAIAI,0,false,false,false,0
FOLLOWER_MON_BRAMBLIN,0,false,false,false,0
FOLLOWER_MON_BRAMBLEGHAST,0,false,false,false,0
FOLLOWER_MON_TOEDSCOOL,0,false,false,false,0
FOLLOWER_MON_TOEDSCRUEL,0,false,false,false,0
FOLLOWER_MON_KLAWF,0,false,false,false,0
FOLLOWER_MON_CAPSAKID,0,false,false,false,0
FOLLOWER_MON_SCOVILLAIN,0,false,false,false,0
FOLLOWER_MON_RELLOR,0,false,false,false,0
FOLLOWER_MON_RABSCA,0,false,false,false,0
FOLLOWER_MON_FLITTLE,0,false,false,false,0
FOLLOWER_MON_ESPATHRA,0,false,false,false,0
FOLLOWER_MON_TINKATINK,0,false,false,false,0
FOLLOWER_MON_TINKATUFF,0,false,false,false,0
FOLLOWER_MON_TINKATON,0,false,false,false,0
FOLLOWER_MON_WIGLETT,0,false,false,false,0
FOLLOWER_MON_WUGTRIO,0,false,false,false,0
FOLLOWER_MON_BOMBIRDIER,0,false,false,false,0
FOLLOWER_MON_FINIZEN,0,false,false,false,0
FOLLOWER_MON_PALAFIN,0,false,false,false,0
FOLLOWER_MON_VAROOM,0,false,false,false,0
FOLLOWER_MON_REVAVROOM,0,false,false,false,0
FOLLOWER_MON_CYCLIZAR,0,false,false,false,0
FOLLOWER_MON_ORTHWORM,0,false,false,false,0
FOLLOWER_MON_GLIMMET,0,false,false,false,0
FOLLOWER_MON_GLIMMORA,0,false,false,false,0
FOLLOWER_MON_GREAVARD,0,false,false,false,0
FOLLOWER_MON_HOUNDSTONE,0,false,false,false,0
FOLLOWER_MON_FLAMIGO,0,false,false,false,0
FOLLOWER_MON_CETODDLE,0,false,false,false,0
FOLLOWER_MON_CETITAN,0,false,false,false,0
FOLLOWER_MON_VELUZA,0,false,false,false,0
FOLLOWER_MON_DONDOZO,0,false,false,false,0
FOLLOWER_MON_TATSUGIRI,0,false,false,false,0
FOLLOWER_MON_CLODSIRE,0,false,false,false,0
FOLLOWER_MON_KINGAMBIT,0,false,false,false,0
FOLLOWER_MON_GREAT_TUSK,0,false,false,false,0
FOLLOWER_MON_SCREAM_TAIL,0,false,false,false,0
FOLLOWER_MON_BRUTE_BONNET,0,false,false,false,0
FOLLOWER_MON_FLUTTER_MANE,0,false,false,false,0
FOLLOWER_MON_SLITHER_WING,0,false,false,false,0
FOLLOWER_MON_SANDY_SHOCKS,0,false,false,false,0
FOLLOWER_MON_IRON_TREADS,0,false,false,false,0
FOLLOWER_MON_IRON_BUNDLE,0,false,false,false,0
FOLLOWER_MON_IRON_HANDS,0,false,false,false,0
FOLLOWER_MON_IRON_JUGULIS,0,false,false,false,0
FOLLOWER_MON_IRON_MOTH,0,false,false,false,0
FOLLOWER_MON_IRON_THORNS,0,false,false,false,0
FOLLOWER_MON_FRIGIBAX,0,false,false,false,0
FOLLOWER_MON_ARCTIBAX,0,false,false,false,0
FOLLOWER_MON_BAXCALIBUR,0,false,false,false,0
FOLLOWER_MON_GIMMIGHOUL,0,false,false,false,0
FOLLOWER_MON_GHOLDENGO,0,false,false,false,0
FOLLOWER_MON_WO_CHIEN,0,false,false,false,0
FOLLOWER_MON_CHIEN_PAO,0,false,false,false,0
FOLLOWER_MON_TING_LU,0,false,false,false,0
FOLLOWER_MON_CHI_YU,0,false,false,false,0
FOLLOWER_MON_ROARING_MOON,0,false,false,false,0
FOLLOWER_MON_IRON_VALIANT,0,false,false,false,0
FOLLOWER_MON_KORAIDON,0,false,false,false,0
FOLLOWER_MON_MIRAIDON,0,false,false,false,0
FOLLOWER_MON_WALKING_WAKE,0,false,false,false,0
FOLLOWER_MON_IRON_LEAVES,0,false,false,false,0
FOLLOWER_MON_POLTCHAGEIST,0,false,false,false,0
FOLLOWER_MON_SINISTCHA,0,false,false,false,0
FOLLOWER_MON_OKIDOGI,0,false,false,false,0
FOLLOWER_MON_MUNKIDORI,0,false,false,false,0
FOLLOWER_MON_FEZANDIPITI,0,false,false,false,0
FOLLOWER_MON_OGERPON,0,false,false,false,0
FOLLOWER_MON_ARCHALUDON,0,false,false,false,0
FOLLOWER_MON_GOUGING_FIRE,0,false,false,false,0
FOLLOWER_MON_RAGING_BOLT,0,false,false,false,0
FOLLOWER_MON_IRON_BOULDER,0,false,false,false,0
FOLLOWER_MON_IRON_CROWN,0,false,false,false,0
FOLLOWER_MON_TERAPAGOS,0,false,false,false,0
FOLLOWER_MON_PECHARUNT,0,false,false,false,0
FOLLOWER_MON_RATTATA_ALOLAN,0,false,false,false,0
FOLLOWER_MON_RATICATE_ALOLAN,0,false,false,false,0
FOLLOWER_MON_RAICHU_ALOLAN,0,false,false,false,0
FOLLOWER_MON_SANDSHREW_ALOLAN,0,false,false,false,0
FOLLOWER_MON_SANDSLASH_ALOLAN,0,false,false,false,0
FOLLOWER_MON_VULPIX_ALOLAN,0,false,false,false,0
FOLLOWER_MON_NINETALES_ALOLAN,0,false,false,false,0
FOLLOWER_MON_DIGLETT_ALOLAN,0,false,false,true,0
FOLLOWER_MON_DUGTRIO_ALOLAN,0,false,false,true,0
FOLLOWER_MON_MEOWTH_ALOLAN,0,false,false,false,0
FOLLOWER_MON_PERSIAN_ALOLAN,0,false,false,false,0
FOLLOWER_MON_GEODUDE_ALOLAN,0,false,false,false,0
FOLLOWER_MON_GRAVELER_ALOLAN,0,false,false,false,0
FOLLOWER_MON_GOLEM_ALOLAN,0,false,false,false,0
FOLLOWER_MON_GRIMER_ALOLAN,0,false,false,false,0
FOLLOWER_MON_MUK_ALOLAN,0,false,false,false,0
FOLLOWER_MON_EXEGGUTOR_ALOLAN,0,false,false,false,0
FOLLOWER_MON_MAROWAK_ALOLAN,0,false,false,false,0
FOLLOWER_MON_MEOWTH_GALARIAN,0,false,false,false,0
FOLLOWER_MON_PONYTA_GALARIAN,0,false,false,false,0
FOLLOWER_MON_RAPIDASH_GALARIAN,0,false,false,false,0
FOLLOWER_MON_FARFETCHD_GALARIAN,0,false,false,false,0
FOLLOWER_MON_WEEZING_GALARIAN,0,false,false,true,0
FOLLOWER_MON_MR_MIME_GALARIAN,0,false,false,false,0
FOLLOWER_MON_ARTICUNO_GALARIAN,0,false,true,true,0
FOLLOWER_MON_ZAPDOS_GALARIAN,0,false,true,true,0
FOLLOWER_MON_MOLTRES_GALARIAN,0,false,true,true,0
FOLLOWER_MON_SLOWKING_GALARIAN,0,false,false,false,0
FOLLOWER_MON_CORSOLA_GALARIAN,0,false,false,false,0
FOLLOWER_MON_ZIGZAGOON_GALARIAN,0,false,false,false,0
FOLLOWER_MON_LINOONE_GALARIAN,0,false,false,false,0
FOLLOWER_MON_DARUMAKA_GALARIAN,0,false,false,false,0
FOLLOWER_MON_DARMANITAN_GALARIAN,0,false,false,false,0
FOLLOWER_MON_YAMASK_GALARIAN,0,false,false,false,0
FOLLOWER_MON_STUNFISK_GALARIAN,0,false,false,true,0
FOLLOWER_MON_PIKACHU_COSPLAY,0,false,false,false,0
FOLLOWER_MON_PIKACHU_ROCK_STAR,0,false,false,false,0
FOLLOWER_MON_PIKACHU_BELLE,0,false,false,false,0
FOLLOWER_MON_PIKACHU_POP_STAR,0,false,false,false,0
FOLLOWER_MON_PIKACHU_PH_D,0,false,false,false,0
FOLLOWER_MON_PIKACHU_LIBRE,0,false,false,false,0
FOLLOWER_MON_PIKACHU_ORIGINAL_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_HOENN_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_SINNOH_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_UNOVA_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_KALOS_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_ALOLA_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_PARTNER_CAP,0,false,false,false,0
FOLLOWER_MON_PIKACHU_WORLD_CAP,0,false,false,false,0
FOLLOWER_MON_CASTFORM_SUNNY,0,false,false,true,0
FOLLOWER_MON_CASTFORM_RAINY,0,false,false,true,0
FOLLOWER_MON_CASTFORM_SNOWY,0,false,false,true,0
FOLLOWER_MON_SHELLOS_EAST_SEA,0,false,false,false,0
FOLLOWER_MON_GASTRODON_EAST_SEA,0,false,false,false,0
FOLLOWER_MON_DIALGA_ORIGIN,0,true,false,false,0
FOLLOWER_MON_PALKIA_ORIGIN,0,true,false,false,0
FOLLOWER_MON_BASCULIN_BLUE_STRIPED,0,false,false,false,0
FOLLOWER_MON_BASCULIN_WHITE_STRIPED,0,false,false,false,0
FOLLOWER_MON_DARMANITAN_ZEN_MODE,0,false,false,false,0
FOLLOWER_MON_DARMANITAN_ZEN_MODE_GALARIAN,0,false,false,false,0
FOLLOWER_MON_DEERLING_SUMMER,0,false,false,false,0
FOLLOWER_MON_DEERLING_AUTUMN,0,false,false,false,0
FOLLOWER_MON_DEERLING_WINTER,0,false,false,false,0
FOLLOWER_MON_SAWSBUCK_SUMMER,0,false,false,true,0
FOLLOWER_MON_SAWSBUCK_AUTUMN,0,false,false,true,0
FOLLOWER_MON_SAWSBUCK_WINTER,0,false,false,true,0
FOLLOWER_MON_TORNADUS_THERIAN,0,true,true,true,0
FOLLOWER_MON_THUNDURUS_THERIAN,0,true,true,true,0
FOLLOWER_MON_LANDORUS_THERIAN,0,true,true,true,0
FOLLOWER_MON_KYUREM_WHITE,0,true,true,true,0
FOLLOWER_MON_KYUREM_BLACK,0,true,true,true,0
FOLLOWER_MON_KELDEO_RESOLUTE,0,false,false,true,0
FOLLOWER_MON_MELOETTA_PIROUETTE,0,false,false,false,0
FOLLOWER_MON_GENESECT_DOUSE_DRIVE,0,false,false,false,0
FOLLOWER_MON_GENESECT_SHOCK_DRIVE,0,false,false,false,0
FOLLOWER_MON_GENESECT_BURN_DRIVE,0,false,false,false,0
FOLLOWER_MON_GENESECT_CHILL_DRIVE,0,false,false,false,0
FOLLOWER_MON_VIVILLON_POLAR,0,false,false,false,0
FOLLOWER_MON_VIVILLON_TUNDRA,0,false,false,false,0
FOLLOWER_MON_VIVILLON_CONTINENTAL,0,false,false,false,0
FOLLOWER_MON_VIVILLON_GARDEN,0,false,false,false,0
FOLLOWER_MON_VIVILLON_ELEGANT,0,false,false,false,0
FOLLOWER_MON_VIVILLON_MEADOW,0,false,false,false,0
FOLLOWER_MON_VIVILLON_MODERN,0,false,false,false,0
FOLLOWER_MON_VIVILLON_MARINE,0,false,false,false,0
FOLLOWER_MON_VIVILLON_ARCHIPELAGO,0,false,false,false,0
FOLLOWER_MON_VIVILLON_HIGH_PLAINS,0,false,false,false,0
FOLLOWER_MON_VIVILLON_SANDSTORM,0,false,false,false,0
FOLLOWER_MON_VIVILLON_RIVER,0,false,false,false,0
FOLLOWER_MON_VIVILLON_MONSOON,0,false,false,false,0
FOLLOWER_MON_VIVILLON_SAVANNA,0,false,false,false,0
FOLLOWER_MON_VIVILLON_SUN,0,false,false,false,0
FOLLOWER_MON_VIVILLON_OCEAN,0,false,false,false,0
FOLLOWER_MON_VIVILLON_JUNGLE,0,false,false,false,0
FOLLOWER_MON_VIVILLON_FANCY,0,false,false,false,0
FOLLOWER_MON_VIVILLON_POKE_BALL,0,false,false,false,0
FOLLOWER_MON_FLABEBE_YELLOW_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLABEBE_ORANGE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLABEBE_BLUE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLABEBE_WHITE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLOETTE_YELLOW_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLOETTE_ORANGE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLOETTE_BLUE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLOETTE_WHITE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLOETTE_ETERNAL_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLORGES_YELLOW_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLORGES_ORANGE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLORGES_BLUE_FLOWER,0,false,false,false,0
FOLLOWER_MON_FLORGES_WHITE_FLOWER,0,false,true,true,0
FOLLOWER_MON_FURFROU_HEART,0,false,false,false,0
FOLLOWER_MON_FURFROU_STAR,0,false,false,false,0
FOLLOWER_MON_FURFROU_DIAMOND,0,false,false,false,0
FOLLOWER_MON_FURFROU_DEBUTANTE,0,false,false,false,0
FOLLOWER_MON_FURFROU_MATRON,0,false,false,false,0
FOLLOWER_MON_FURFROU_DANDY,0,false,false,false,0
FOLLOWER_MON_FURFROU_LA_REINE,0,false,false,false,0
FOLLOWER_MON_FURFROU_KABUKI,0,false,false,false,0
FOLLOWER_MON_FURFROU_PHARAOH,0,false,false,false,0
FOLLOWER_MON_PUMPKABOO_SMALL,0,false,false,false,0
FOLLOWER_MON_PUMPKABOO_LARGE,0,false,false,false,0
FOLLOWER_MON_PUMPKABOO_SUPER,0,false,false,false,0
FOLLOWER_MON_GOURGEIST_SMALL,0,false,false,false,0
FOLLOWER_MON_GOURGEIST_LARGE,0,false,false,false,0
FOLLOWER_MON_GOURGEIST_SUPER,0,false,false,false,0
FOLLOWER_MON_ZYGARDE_10,0,false,false,false,0
FOLLOWER_MON_ZYGARDE_10_POWER_CONSTRUCT,0,false,false,false,0
FOLLOWER_MON_ZYGARDE_50_POWER_CONSTRUCT,0,false,false,false,0
FOLLOWER_MON_ZYGARDE_10_COMPLETE,0,true,true,true,0
FOLLOWER_MON_ZYGARDE_50_COMPLETE,0,false,false,false,0
FOLLOWER_MON_HOOPA_UNBOUND,0,false,false,false,0
FOLLOWER_MON_ORICORIO_POM_POM,0,false,false,false,0
FOLLOWER_MON_ORICORIO_PAU,0,false,false,false,0
FOLLOWER_MON_ORICORIO_SENSU,0,false,false,false,0
FOLLOWER_MON_ROCKRUFF_OWN_TEMPO,0,false,false,false,0
FOLLOWER_MON_LYCANROC_MIDNIGHT,0,false,false,false,0
FOLLOWER_MON_LYCANROC_DUSK,0,false,false,false,0
FOLLOWER_MON_WISHIWASHI_SCHOOL,0,false,false,false,0
FOLLOWER_MON_MINIOR_METEOR_ORANGE,0,false,false,false,0
FOLLOWER_MON_MINIOR_METEOR_YELLOW,0,false,false,false,0
FOLLOWER_MON_MINIOR_METEOR_GREEN,0,false,false,false,0
FOLLOWER_MON_MINIOR_METEOR_BLUE,0,false,false,false,0
FOLLOWER_MON_MINIOR_METEOR_INDIGO,0,false,false,false,0
FOLLOWER_MON_MINIOR_METEOR_VIOLET,0,false,false,false,0
FOLLOWER_MON_NECROZMA_DUSK_MANE,0,false,false,false,0
FOLLOWER_MON_NECROZMA_DAWN_WINGS,0,false,false,false,0
FOLLOWER_MON_MAGEARNA_ORIGINAL,0,false,false,false,0
FOLLOWER_MON_PIKACHU_PARTNER,0,false,false,false,0
FOLLOWER_MON_EEVEE_PARTNER,0,false,false,false,0
FOLLOWER_MON_TOXTRICITY_LOW_KEY,0,false,false,false,0
FOLLOWER_MON_SINISTEA_ANTIQUE,0,false,false,false,0
FOLLOWER_MON_POLTEAGEIST_ANTIQUE,0,false,false,false,0
FOLLOWER_MON_ALCREMIE_BERRY_SWEET,0,false,false,false,0
FOLLOWER_MON_ALCREMIE_LOVE_SWEET,0,false,false,false,0
FOLLOWER_MON_ALCREMIE_STAR_SWEET,0,false,false,false,0
FOLLOWER_MON_ALCREMIE_CLOVER_SWEET,0,false,false,false,0
FOLLOWER_MON_ALCREMIE_FLOWER_SWEET,0,false,false,false,0
FOLLOWER_MON_ALCREMIE_RIBBON_SWEET,0,false,false,false,0
FOLLOWER_MON_URSHIFU_RAPID_STRIKE,0,false,false,false,0
FOLLOWER_MON_ZARUDE_DADA,0,false,false,false,0
FOLLOWER_MON_CALYREX_ICE_RIDER,0,false,false,false,0
FOLLOWER_MON_CALYREX_SHADOW_RIDER,0,false,false,false,0
FOLLOWER_MON_ENAMORUS_THERIAN,0,false,false,false,0
FOLLOWER_MON_GROWLITHE_HISUIAN,0,false,false,false,0
FOLLOWER_MON_ARCANINE_HISUIAN,0,false,false,false,0
FOLLOWER_MON_VOLTORB_HISUIAN,0,false,false,false,0
FOLLOWER_MON_ELECTRODE_HISUIAN,0,false,false,false,0
FOLLOWER_MON_TYPHLOSION_HISUIAN,0,false,false,false,0
FOLLOWER_MON_QWILFISH_HISUIAN,0,false,false,true,0
FOLLOWER_MON_SNEASEL_HISUIAN,0,false,false,false,0
FOLLOWER_MON_SAMUROTT_HISUIAN,0,false,false,true,0
FOLLOWER_MON_LILLIGANT_HISUIAN,0,false,false,false,0
FOLLOWER_MON_ZORUA_HISUIAN,0,false,false,false,0
FOLLOWER_MON_ZOROARK_HISUIAN,0,false,false,false,0
FOLLOWER_MON_BRAVIARY_HISUIAN,0,false,false,true,0
FOLLOWER_MON_SLIGGOO_HISUIAN,0,false,false,false,0
FOLLOWER_MON_GOODRA_HISUIAN,0,false,false,false,0
FOLLOWER_MON_AVALUGG_HISUIAN,0,false,false,false,0
FOLLOWER_MON_DECIDUEYE_HISUIAN,0,false,false,false,0
FOLLOWER_MON_UNFEZANT_FEMALE,0,false,false,true,0
FOLLOWER_MON_FRILLISH_FEMALE,0,false,false,false,0
FOLLOWER_MON_JELLICENT_FEMALE,0,false,false,true,0
FOLLOWER_MON_PYROAR_FEMALE,0,false,false,false,0
FOLLOWER_MON_MEOWSTIC_FEMALE,0,false,false,false,0
FOLLOWER_MON_INDEEDEE_FEMALE,0,false,false,false,0
FOLLOWER_MON_BASCULEGION_FEMALE,0,false,false,false,0
FOLLOWER_MON_MAUSHOLD_FAMILY_OF_THREE,0,false,false,false,0
FOLLOWER_MON_SQUAWKABILLY_BLUE_PLUMAGE,0,false,false,false,0
FOLLOWER_MON_SQUAWKABILLY_YELLOW_PLUMAGE,0,false,false,false,0
FOLLOWER_MON_SQUAWKABILLY_WHITE_PLUMAGE,0,false,false,false,0
FOLLOWER_MON_TATSUGIRI_DROOPY,0,false,false,false,0
FOLLOWER_MON_TATSUGIRI_STRETCHY,0,false,false,false,0
FOLLOWER_MON_DUDUNSPARCE_THREE_SEGMENT,0,false,false,false,0
FOLLOWER_MON_GIMMIGHOUL_ROAMING,0,false,false,false,0
FOLLOWER_MON_WOOPER_PALDEAN,0,false,false,false,0
FOLLOWER_MON_TAUROS_COMBAT,0,false,false,false,0
FOLLOWER_MON_TAUROS_BLAZE,0,false,false,false,0
FOLLOWER_MON_TAUROS_AQUA,0,false,false,false,0
FOLLOWER_MON_OINKOLOGNE_FEMALE,0,false,false,false,0
FOLLOWER_MON_REVAVROOM_SEGIN,0,false,false,false,0
FOLLOWER_MON_REVAVROOM_SCHEDAR,0,false,false,false,0
FOLLOWER_MON_REVAVROOM_NAVI,0,false,false,false,0
FOLLOWER_MON_REVAVROOM_RUCHBAH,0,false,false,false,0
FOLLOWER_MON_REVAVROOM_CAPH,0,false,false,false,0
FOLLOWER_MON_OGERPON_WELLSPRING_MASK,0,false,false,false,0
FOLLOWER_MON_OGERPON_HEARTHFLAME_MASK,0,false,false,false,0
FOLLOWER_MON_OGERPON_CORNERSTONE_MASK,0,false,false,false,0
FOLLOWER_MON_URSALUNA_BLOODMOON,0,false,false,false,0
