item,price,holdEffect,holdEffectParam,pluckEffect,flingEffect,flingPower,naturalGiftPower,naturalGiftType,prevent_toss,selectable,fieldPocket,battlePocket,fieldUseFunc,battleUseFunc,partyUse,slp_heal,psn_heal,brn_heal,frz_heal,prz_heal,cfs_heal,inf_heal,guard_spec,revive,revive_all,level_up,evolve,atk_stages,def_stages,spatk_stages,spdef_stages,speed_stages,accuracy_stages,critrate_stages,pp_up,pp_max,pp_restore,pp_restore_all,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,hp_ev_up_param,atk_ev_up_param,def_ev_up_param,speed_ev_up_param,spatk_ev_up_param,spdef_ev_up_param,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param,price_high,pricepad
ITEM_MESPRITS_PLUME,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TUMBLESTONE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CELESTICA_FLUTE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_REMEDY,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FINE_REMEDY,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DAZZLING_HONEY,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HEARTY_GRAINS,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PLUMP_BEANS,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SPRINGY_MUSHROOM,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CRUNCHY_SALT,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_WOOD,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_KINGS_LEAF,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MARSH_BALM,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKE_BALL_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GREAT_BALL_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ULTRA_BALL_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FEATHER_BALL_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKESHI_DOLL_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1645,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SMOKE_BOMB_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SCATTER_BANG_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STICKY_GLOB_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STAR_PIECE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MUSHROOM_CAKE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BUGWORT_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HONEY_CAKE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GRAIN_CAKE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BEAN_CAKE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SALT_CAKE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POTION_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SUPER_POTION_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HYPER_POTION_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_POTION_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FULL_RESTORE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_REMEDY_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FINE_REMEDY_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SUPERB_REMEDY_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_OLD_GATEAU_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_JUBILIFE_MUFFIN_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FULL_HEAL_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_REVIVE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_REVIVE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_ETHER_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_ELIXIR_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STEALTH_SPRAY_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1672,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_POWER_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_GUARD_RECIPE_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DIRE_HIT_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_EVASION_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_POWERGUARD_RECIPE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FOREST_BALM,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_IRON_CHUNK,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1680,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BLACK_TUMBLESTONE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SKY_TUMBLESTONE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1683,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BALL_OF_MUD,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1685,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POP_POD,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SOOTFOOT_ROOT,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SPOILED_APRICORN,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SNOWBALL_PLA,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STICKY_GLOB,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STEALTH_SPRAY,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MEDICINAL_LEEK,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_VIVICHOKE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PEP_UP_PLANT,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1697,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1698,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TEMPTING_CHARM_B,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TEMPTING_CHARM_P,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SWORDCAP,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_IRON_BARKTONGUE,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DOPPEL_BONNETS,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DIRESHROOM,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SAND_RADISH,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TEMPTING_CHARM_T,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TEMPTING_CHARM_Y,0,HOLD_EFFECT_NONE,0,0,0,0,0,TYPE_NORMAL,false,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0
