reference_id,reference_name,item_id,item_name
843,ITEM_PROFESSORS_MASK,871,ITEM_PROFESSORS_MASK
844,ITEM_FESTIVAL_TICKET,872,ITEM_FESTIVAL_TICKET
845,ITEM_SPARKLING_STONE,873,ITEM_SPARKLING_STONE
846,ITEM_ADRENALINE_ORB,874,ITEM_ADRENALINE_ORB
847,ITEM_ZYGARDE_CUBE,875,ITEM_ZYGARDE_CUBE
848,ITEM_UNKNOWN_848,876,ITEM_UNKNOWN_848
849,ITEM_ICE_STONE,544,ITEM_ICE_STONE
850,ITEM_RIDE_PAGER,877,ITEM_RIDE_PAGER
851,ITEM_BEAST_BALL,878,ITEM_BEAST_BALL
852,ITEM_BIG_MALASADA,879,ITEM_BIG_MALASADA
853,ITEM_RED_NECTAR,880,ITEM_RED_NECTAR
854,ITEM_YELLOW_NECTAR,881,ITEM_YELLOW_NECTAR
855,ITEM_PINK_NECTAR,882,ITEM_PINK_NECTAR
856,ITEM_PURPLE_NECTAR,883,ITEM_PURPLE_NECTAR
857,ITEM_SUN_FLUTE,884,ITEM_SUN_FLUTE
858,ITEM_MOON_FLUTE,885,ITEM_MOON_FLUTE
859,ITEM_UNKNOWN_859,886,ITEM_UNKNOWN_859
860,ITEM_ENIGMATIC_CARD,887,ITEM_ENIGMATIC_CARD
861,ITEM_SILVER_RAZZ_BERRY,888,ITEM_SILVER_RAZZ_BERRY
862,ITEM_GOLDEN_RAZZ_BERRY,889,ITEM_GOLDEN_RAZZ_BERRY
863,ITEM_SILVER_NANAB_BERRY,890,ITEM_SILVER_NANAB_BERRY
864,ITEM_GOLDEN_NANAB_BERRY,891,ITEM_GOLDEN_NANAB_BERRY
865,ITEM_SILVER_PINAP_BERRY,892,ITEM_SILVER_PINAP_BERRY
866,ITEM_GOLDEN_PINAP_BERRY,893,ITEM_GOLDEN_PINAP_BERRY
867,ITEM_UNKNOWN_867,894,ITEM_UNKNOWN_867
868,ITEM_UNKNOWN_868,895,ITEM_UNKNOWN_868
869,ITEM_UNKNOWN_869,896,ITEM_UNKNOWN_869
870,ITEM_UNKNOWN_870,897,ITEM_UNKNOWN_870
871,ITEM_UNKNOWN_871,898,ITEM_UNKNOWN_871
872,ITEM_SECRET_KEY_LGPE,899,ITEM_SECRET_KEY_LGPE
873,ITEM_SS_TICKET_LGPE,900,ITEM_SS_TICKET_LGPE
874,ITEM_SILPH_SCOPE,901,ITEM_SILPH_SCOPE
875,ITEM_PARCEL_LGPE,902,ITEM_PARCEL_LGPE
876,ITEM_CARD_KEY_KANTO,903,ITEM_CARD_KEY_KANTO
877,ITEM_GOLD_TEETH,904,ITEM_GOLD_TEETH
878,ITEM_LIFT_KEY,905,ITEM_LIFT_KEY
879,ITEM_TERRAIN_EXTENDER,906,ITEM_TERRAIN_EXTENDER
880,ITEM_PROTECTIVE_PADS,907,ITEM_PROTECTIVE_PADS
881,ITEM_ELECTRIC_SEED,558,ITEM_ELECTRIC_SEED
882,ITEM_PSYCHIC_SEED,561,ITEM_PSYCHIC_SEED
883,ITEM_MISTY_SEED,560,ITEM_MISTY_SEED
884,ITEM_GRASSY_SEED,559,ITEM_GRASSY_SEED
885,ITEM_STRETCHY_SPRING,908,ITEM_STRETCHY_SPRING
886,ITEM_CHALKY_STONE,909,ITEM_CHALKY_STONE
887,ITEM_MARBLE,910,ITEM_MARBLE
888,ITEM_LONE_EARRING,911,ITEM_LONE_EARRING
889,ITEM_BEACH_GLASS,912,ITEM_BEACH_GLASS
890,ITEM_GOLD_LEAF,913,ITEM_GOLD_LEAF
891,ITEM_SILVER_LEAF,914,ITEM_SILVER_LEAF
892,ITEM_POLISHED_MUD_BALL,915,ITEM_POLISHED_MUD_BALL
893,ITEM_TROPICAL_SHELL,916,ITEM_TROPICAL_SHELL
894,ITEM_LEAF_LETTER_1,917,ITEM_LEAF_LETTER_1
895,ITEM_LEAF_LETTER_2,918,ITEM_LEAF_LETTER_2
896,ITEM_SMALL_BOUQUET,919,ITEM_SMALL_BOUQUET
897,ITEM_UNKNOWN_897,920,ITEM_UNKNOWN_897
898,ITEM_UNKNOWN_898,921,ITEM_UNKNOWN_898
899,ITEM_UNKNOWN_899,922,ITEM_UNKNOWN_899
900,ITEM_LURE,923,ITEM_LURE
901,ITEM_SUPER_LURE,924,ITEM_SUPER_LURE
902,ITEM_MAX_LURE,925,ITEM_MAX_LURE
903,ITEM_PEWTER_CRUNCHIES,926,ITEM_PEWTER_CRUNCHIES
904,ITEM_FIGHTING_MEMORY,927,ITEM_FIGHTING_MEMORY
905,ITEM_FLYING_MEMORY,928,ITEM_FLYING_MEMORY
906,ITEM_POISON_MEMORY,929,ITEM_POISON_MEMORY
907,ITEM_GROUND_MEMORY,930,ITEM_GROUND_MEMORY
908,ITEM_ROCK_MEMORY,931,ITEM_ROCK_MEMORY
909,ITEM_BUG_MEMORY,932,ITEM_BUG_MEMORY
910,ITEM_GHOST_MEMORY,933,ITEM_GHOST_MEMORY
911,ITEM_STEEL_MEMORY,934,ITEM_STEEL_MEMORY
912,ITEM_FIRE_MEMORY,935,ITEM_FIRE_MEMORY
913,ITEM_WATER_MEMORY,936,ITEM_WATER_MEMORY
914,ITEM_GRASS_MEMORY,937,ITEM_GRASS_MEMORY
915,ITEM_ELECTRIC_MEMORY,938,ITEM_ELECTRIC_MEMORY
916,ITEM_PSYCHIC_MEMORY,939,ITEM_PSYCHIC_MEMORY
917,ITEM_ICE_MEMORY,940,ITEM_ICE_MEMORY
918,ITEM_DRAGON_MEMORY,941,ITEM_DRAGON_MEMORY
919,ITEM_DARK_MEMORY,942,ITEM_DARK_MEMORY
920,ITEM_FAIRY_MEMORY,943,ITEM_FAIRY_MEMORY
921,ITEM_SOLGANIUM_Z_BAG,944,ITEM_SOLGANIUM_Z_BAG
922,ITEM_LUNALIUM_Z_BAG,945,ITEM_LUNALIUM_Z_BAG
923,ITEM_ULTRANECROZIUM_Z_BAG,946,ITEM_ULTRANECROZIUM_Z_BAG
924,ITEM_MIMIKIUM_Z_ITEM,947,ITEM_MIMIKIUM_Z_ITEM
925,ITEM_LYCANIUM_Z_ITEM,948,ITEM_LYCANIUM_Z_ITEM
926,ITEM_KOMMONIUM_Z_ITEM,949,ITEM_KOMMONIUM_Z_ITEM
927,ITEM_SOLGANIUM_Z_ITEM,950,ITEM_SOLGANIUM_Z_ITEM
928,ITEM_LUNALIUM_Z_ITEM,951,ITEM_LUNALIUM_Z_ITEM
929,ITEM_ULTRANECROZIUM_Z_ITEM,952,ITEM_ULTRANECROZIUM_Z_ITEM
930,ITEM_MIMIKIUM_Z_BAG,953,ITEM_MIMIKIUM_Z_BAG
931,ITEM_LYCANIUM_Z_BAG,954,ITEM_LYCANIUM_Z_BAG
932,ITEM_KOMMONIUM_Z_BAG,955,ITEM_KOMMONIUM_Z_BAG
933,ITEM_Z_POWER_RING,956,ITEM_Z_POWER_RING
934,ITEM_PINK_PETAL,957,ITEM_PINK_PETAL
935,ITEM_ORANGE_PETAL,958,ITEM_ORANGE_PETAL
936,ITEM_BLUE_PETAL,959,ITEM_BLUE_PETAL
937,ITEM_RED_PETAL,960,ITEM_RED_PETAL
938,ITEM_GREEN_PETAL,961,ITEM_GREEN_PETAL
939,ITEM_YELLOW_PETAL,962,ITEM_YELLOW_PETAL
940,ITEM_PURPLE_PETAL,963,ITEM_PURPLE_PETAL
941,ITEM_RAINBOW_FLOWER,964,ITEM_RAINBOW_FLOWER
942,ITEM_SURGE_BADGE,965,ITEM_SURGE_BADGE
943,ITEM_N_SOLARIZER_FUSE,966,ITEM_N_SOLARIZER_FUSE
944,ITEM_N_LUNARIZER_FUSE,967,ITEM_N_LUNARIZER_FUSE
945,ITEM_N_SOLARIZER_UNFUSE,968,ITEM_N_SOLARIZER_UNFUSE
946,ITEM_N_LUNARIZER_UNFUSE,969,ITEM_N_LUNARIZER_UNFUSE
947,ITEM_ILIMAS_NORMALIUM_Z,970,ITEM_ILIMAS_NORMALIUM_Z
948,ITEM_LEFT_POKE_BALL,971,ITEM_LEFT_POKE_BALL
949,ITEM_ROTO_HATCH,972,ITEM_ROTO_HATCH
950,ITEM_ROTO_BARGAIN,973,ITEM_ROTO_BARGAIN
951,ITEM_ROTO_PRIZE_MONEY,974,ITEM_ROTO_PRIZE_MONEY
952,ITEM_ROTO_EXP_POINTS,975,ITEM_ROTO_EXP_POINTS
953,ITEM_ROTO_FRIENDSHIP,976,ITEM_ROTO_FRIENDSHIP
954,ITEM_ROTO_ENCOUNTER,977,ITEM_ROTO_ENCOUNTER
955,ITEM_ROTO_STEALTH,978,ITEM_ROTO_STEALTH
956,ITEM_ROTO_HP_RESTORE,979,ITEM_ROTO_HP_RESTORE
957,ITEM_ROTO_PP_RESTORE,980,ITEM_ROTO_PP_RESTORE
958,ITEM_ROTO_BOOST,981,ITEM_ROTO_BOOST
959,ITEM_ROTO_CATCH,982,ITEM_ROTO_CATCH
960,ITEM_HEALTH_CANDY,983,ITEM_HEALTH_CANDY
961,ITEM_MIGHTY_CANDY,984,ITEM_MIGHTY_CANDY
962,ITEM_TOUGH_CANDY,985,ITEM_TOUGH_CANDY
963,ITEM_SMART_CANDY,986,ITEM_SMART_CANDY
964,ITEM_COURAGE_CANDY,987,ITEM_COURAGE_CANDY
965,ITEM_QUICK_CANDY,988,ITEM_QUICK_CANDY
966,ITEM_HEALTH_CANDY_L,989,ITEM_HEALTH_CANDY_L
967,ITEM_MIGHTY_CANDY_L,990,ITEM_MIGHTY_CANDY_L
968,ITEM_TOUGH_CANDY_L,991,ITEM_TOUGH_CANDY_L
969,ITEM_SMART_CANDY_L,992,ITEM_SMART_CANDY_L
970,ITEM_COURAGE_CANDY_L,993,ITEM_COURAGE_CANDY_L
971,ITEM_QUICK_CANDY_L,994,ITEM_QUICK_CANDY_L
972,ITEM_HEALTH_CANDY_XL,995,ITEM_HEALTH_CANDY_XL
973,ITEM_MIGHTY_CANDY_XL,996,ITEM_MIGHTY_CANDY_XL
974,ITEM_TOUGH_CANDY_XL,997,ITEM_TOUGH_CANDY_XL
975,ITEM_SMART_CANDY_XL,998,ITEM_SMART_CANDY_XL
976,ITEM_COURAGE_CANDY_XL,999,ITEM_COURAGE_CANDY_XL
977,ITEM_QUICK_CANDY_XL,1000,ITEM_QUICK_CANDY_XL
978,ITEM_BULBASAUR_CANDY,1001,ITEM_BULBASAUR_CANDY
979,ITEM_CHARMANDER_CANDY,1002,ITEM_CHARMANDER_CANDY
980,ITEM_SQUIRTLE_CANDY,1003,ITEM_SQUIRTLE_CANDY
981,ITEM_CATERPIE_CANDY,1004,ITEM_CATERPIE_CANDY
982,ITEM_WEEDLE_CANDY,1005,ITEM_WEEDLE_CANDY
983,ITEM_PIDGEY_CANDY,1006,ITEM_PIDGEY_CANDY
984,ITEM_RATTATA_CANDY,1007,ITEM_RATTATA_CANDY
985,ITEM_SPEAROW_CANDY,1008,ITEM_SPEAROW_CANDY
986,ITEM_EKANS_CANDY,1009,ITEM_EKANS_CANDY
987,ITEM_PIKACHU_CANDY,1010,ITEM_PIKACHU_CANDY
988,ITEM_SANDSHREW_CANDY,1011,ITEM_SANDSHREW_CANDY
989,ITEM_NIDORAN_FEMALE_CANDY,1012,ITEM_NIDORAN_FEMALE_CANDY
990,ITEM_NIDORAN_MALE_CANDY,1013,ITEM_NIDORAN_MALE_CANDY
991,ITEM_CLEFAIRY_CANDY,1014,ITEM_CLEFAIRY_CANDY
992,ITEM_VULPIX_CANDY,1015,ITEM_VULPIX_CANDY
993,ITEM_JIGGLYPUFF_CANDY,1016,ITEM_JIGGLYPUFF_CANDY
994,ITEM_ZUBAT_CANDY,1017,ITEM_ZUBAT_CANDY
995,ITEM_ODDISH_CANDY,1018,ITEM_ODDISH_CANDY
996,ITEM_PARAS_CANDY,1019,ITEM_PARAS_CANDY
997,ITEM_VENONAT_CANDY,1020,ITEM_VENONAT_CANDY
998,ITEM_DIGLETT_CANDY,1021,ITEM_DIGLETT_CANDY
999,ITEM_MEOWTH_CANDY,1022,ITEM_MEOWTH_CANDY
1000,ITEM_PSYDUCK_CANDY,1023,ITEM_PSYDUCK_CANDY
1001,ITEM_MANKEY_CANDY,1024,ITEM_MANKEY_CANDY
1002,ITEM_GROWLITHE_CANDY,1025,ITEM_GROWLITHE_CANDY
1003,ITEM_POLIWAG_CANDY,1026,ITEM_POLIWAG_CANDY
1004,ITEM_ABRA_CANDY,1027,ITEM_ABRA_CANDY
1005,ITEM_MACHOP_CANDY,1028,ITEM_MACHOP_CANDY
1006,ITEM_BELLSPROUT_CANDY,1029,ITEM_BELLSPROUT_CANDY
1007,ITEM_TENTACOOL_CANDY,1030,ITEM_TENTACOOL_CANDY
1008,ITEM_GEODUDE_CANDY,1031,ITEM_GEODUDE_CANDY
1009,ITEM_PONYTA_CANDY,1032,ITEM_PONYTA_CANDY
1010,ITEM_SLOWPOKE_CANDY,1033,ITEM_SLOWPOKE_CANDY
1011,ITEM_MAGNEMITE_CANDY,1034,ITEM_MAGNEMITE_CANDY
1012,ITEM_FARFETCHD_CANDY,1035,ITEM_FARFETCHD_CANDY
1013,ITEM_DODUO_CANDY,1036,ITEM_DODUO_CANDY
1014,ITEM_SEEL_CANDY,1037,ITEM_SEEL_CANDY
1015,ITEM_GRIMER_CANDY,1038,ITEM_GRIMER_CANDY
1016,ITEM_SHELLDER_CANDY,1039,ITEM_SHELLDER_CANDY
1017,ITEM_GASTLY_CANDY,1040,ITEM_GASTLY_CANDY
1018,ITEM_ONIX_CANDY,1041,ITEM_ONIX_CANDY
1019,ITEM_DROWZEE_CANDY,1042,ITEM_DROWZEE_CANDY
1020,ITEM_KRABBY_CANDY,1043,ITEM_KRABBY_CANDY
1021,ITEM_VOLTORB_CANDY,1044,ITEM_VOLTORB_CANDY
1022,ITEM_EXEGGCUTE_CANDY,1045,ITEM_EXEGGCUTE_CANDY
1023,ITEM_CUBONE_CANDY,1046,ITEM_CUBONE_CANDY
1024,ITEM_HITMONLEE_CANDY,1047,ITEM_HITMONLEE_CANDY
1025,ITEM_HITMONCHAN_CANDY,1048,ITEM_HITMONCHAN_CANDY
1026,ITEM_LICKITUNG_CANDY,1049,ITEM_LICKITUNG_CANDY
1027,ITEM_KOFFING_CANDY,1050,ITEM_KOFFING_CANDY
1028,ITEM_RHYHORN_CANDY,1051,ITEM_RHYHORN_CANDY
1029,ITEM_CHANSEY_CANDY,1052,ITEM_CHANSEY_CANDY
1030,ITEM_TANGELA_CANDY,1053,ITEM_TANGELA_CANDY
1031,ITEM_KANGASKHAN_CANDY,1054,ITEM_KANGASKHAN_CANDY
1032,ITEM_HORSEA_CANDY,1055,ITEM_HORSEA_CANDY
1033,ITEM_GOLDEEN_CANDY,1056,ITEM_GOLDEEN_CANDY
1034,ITEM_STARYU_CANDY,1057,ITEM_STARYU_CANDY
1035,ITEM_MR_MIME_CANDY,1058,ITEM_MR_MIME_CANDY
1036,ITEM_SCYTHER_CANDY,1059,ITEM_SCYTHER_CANDY
1037,ITEM_JYNX_CANDY,1060,ITEM_JYNX_CANDY
1038,ITEM_ELECTABUZZ_CANDY,1061,ITEM_ELECTABUZZ_CANDY
1039,ITEM_PINSIR_CANDY,1062,ITEM_PINSIR_CANDY
1040,ITEM_TAUROS_CANDY,1063,ITEM_TAUROS_CANDY
1041,ITEM_MAGIKARP_CANDY,1064,ITEM_MAGIKARP_CANDY
1042,ITEM_LAPRAS_CANDY,1065,ITEM_LAPRAS_CANDY
1043,ITEM_DITTO_CANDY,1066,ITEM_DITTO_CANDY
1044,ITEM_EEVEE_CANDY,1067,ITEM_EEVEE_CANDY
1045,ITEM_PORYGON_CANDY,1068,ITEM_PORYGON_CANDY
1046,ITEM_OMANYTE_CANDY,1069,ITEM_OMANYTE_CANDY
1047,ITEM_KABUTO_CANDY,1070,ITEM_KABUTO_CANDY
1048,ITEM_AERODACTYL_CANDY,1071,ITEM_AERODACTYL_CANDY
1049,ITEM_SNORLAX_CANDY,1072,ITEM_SNORLAX_CANDY
1050,ITEM_ARTICUNO_CANDY,1073,ITEM_ARTICUNO_CANDY
1051,ITEM_ZAPDOS_CANDY,1074,ITEM_ZAPDOS_CANDY
1052,ITEM_MOLTRES_CANDY,1075,ITEM_MOLTRES_CANDY
1053,ITEM_DRATINI_CANDY,1076,ITEM_DRATINI_CANDY
1054,ITEM_MEWTWO_CANDY,1077,ITEM_MEWTWO_CANDY
1055,ITEM_MEW_CANDY,1078,ITEM_MEW_CANDY
1056,ITEM_MELTAN_CANDY,1079,ITEM_MELTAN_CANDY
1057,ITEM_MAGMAR_CANDY,1080,ITEM_MAGMAR_CANDY
1058,ITEM_UNKNOWN_1058,1081,ITEM_UNKNOWN_1058
1059,ITEM_UNKNOWN_1059,1082,ITEM_UNKNOWN_1059
1060,ITEM_UNKNOWN_1060,1083,ITEM_UNKNOWN_1060
1061,ITEM_UNKNOWN_1061,1084,ITEM_UNKNOWN_1061
1062,ITEM_UNKNOWN_1062,1085,ITEM_UNKNOWN_1062
1063,ITEM_UNKNOWN_1063,1086,ITEM_UNKNOWN_1063
1064,ITEM_UNKNOWN_1064,1087,ITEM_UNKNOWN_1064
1065,ITEM_UNKNOWN_1065,1088,ITEM_UNKNOWN_1065
1066,ITEM_UNKNOWN_1066,1089,ITEM_UNKNOWN_1066
1067,ITEM_UNKNOWN_1067,1090,ITEM_UNKNOWN_1067
1068,ITEM_UNKNOWN_1068,1091,ITEM_UNKNOWN_1068
1069,ITEM_UNKNOWN_1069,1092,ITEM_UNKNOWN_1069
1070,ITEM_UNKNOWN_1070,1093,ITEM_UNKNOWN_1070
1071,ITEM_UNKNOWN_1071,1094,ITEM_UNKNOWN_1071
1072,ITEM_UNKNOWN_1072,1095,ITEM_UNKNOWN_1072
1073,ITEM_UNKNOWN_1073,1096,ITEM_UNKNOWN_1073
1074,ITEM_ENDORSEMENT,1097,ITEM_ENDORSEMENT
1075,ITEM_POKEMON_BOX_LINK,1098,ITEM_POKEMON_BOX_LINK
1076,ITEM_WISHING_STAR,1099,ITEM_WISHING_STAR
1077,ITEM_DYNAMAX_BAND,1100,ITEM_DYNAMAX_BAND
1078,ITEM_UNKNOWN_1078,1101,ITEM_UNKNOWN_1078
1079,ITEM_UNKNOWN_1079,1102,ITEM_UNKNOWN_1079
1080,ITEM_FISHING_ROD_SWSH,1103,ITEM_FISHING_ROD_SWSH
1081,ITEM_ROTOM_BIKE_LAND_MODE,1104,ITEM_ROTOM_BIKE_LAND_MODE
1082,ITEM_UNKNOWN_1082,1105,ITEM_UNKNOWN_1082
1083,ITEM_UNKNOWN_1083,1106,ITEM_UNKNOWN_1083
1084,ITEM_SAUSAGES,1107,ITEM_SAUSAGES
1085,ITEM_BOBS_FOOD_TIN,1108,ITEM_BOBS_FOOD_TIN
1086,ITEM_BACHS_FOOD_TIN,1109,ITEM_BACHS_FOOD_TIN
1087,ITEM_TIN_OF_BEANS,1110,ITEM_TIN_OF_BEANS
1088,ITEM_BREAD,1111,ITEM_BREAD
1089,ITEM_PASTA,1112,ITEM_PASTA
1090,ITEM_MIXED_MUSHROOMS,1113,ITEM_MIXED_MUSHROOMS
1091,ITEM_SMOKE_POKE_TAIL,1114,ITEM_SMOKE_POKE_TAIL
1092,ITEM_LARGE_LEEK,1115,ITEM_LARGE_LEEK
1093,ITEM_FANCY_APPLE,1116,ITEM_FANCY_APPLE
1094,ITEM_BRITTLE_BONES,1117,ITEM_BRITTLE_BONES
1095,ITEM_PACK_OF_POTATOES,1118,ITEM_PACK_OF_POTATOES
1096,ITEM_PUNGENT_ROOT,1119,ITEM_PUNGENT_ROOT
1097,ITEM_SALAD_MIX,1120,ITEM_SALAD_MIX
1098,ITEM_FRIED_FOOD,1121,ITEM_FRIED_FOOD
1099,ITEM_BOILED_EGG,1122,ITEM_BOILED_EGG
1100,ITEM_CAMPING_GEAR,1123,ITEM_CAMPING_GEAR
1101,ITEM_UNKNOWN_1101,1124,ITEM_UNKNOWN_1101
1102,ITEM_UNKNOWN_1102,1125,ITEM_UNKNOWN_1102
1103,ITEM_RUSTED_SWORD,1126,ITEM_RUSTED_SWORD
1104,ITEM_RUSTED_SHIELD,1127,ITEM_RUSTED_SHIELD
1105,ITEM_FOSSILIZED_BIRD,1128,ITEM_FOSSILIZED_BIRD
1106,ITEM_FOSSILIZED_FISH,1129,ITEM_FOSSILIZED_FISH
1107,ITEM_FOSSILIZED_DRAKE,1130,ITEM_FOSSILIZED_DRAKE
1108,ITEM_FOSSILIZED_DINO,1131,ITEM_FOSSILIZED_DINO
1109,ITEM_STRAWBERRY_SWEET,1132,ITEM_STRAWBERRY_SWEET
1110,ITEM_LOVE_SWEET,1133,ITEM_LOVE_SWEET
1111,ITEM_BERRY_SWEET,1134,ITEM_BERRY_SWEET
1112,ITEM_CLOVER_SWEET,1135,ITEM_CLOVER_SWEET
1113,ITEM_FLOWER_SWEET,1136,ITEM_FLOWER_SWEET
1114,ITEM_STAR_SWEET,1137,ITEM_STAR_SWEET
1115,ITEM_RIBBON_SWEET,1138,ITEM_RIBBON_SWEET
1116,ITEM_SWEET_APPLE,540,ITEM_SWEET_APPLE
1117,ITEM_TART_APPLE,539,ITEM_TART_APPLE
1118,ITEM_THROAT_SPRAY,1139,ITEM_THROAT_SPRAY
1119,ITEM_EJECT_PACK,1140,ITEM_EJECT_PACK
1120,ITEM_HEAVY_DUTY_BOOTS,1141,ITEM_HEAVY_DUTY_BOOTS
1121,ITEM_BLUNDER_POLICY,1142,ITEM_BLUNDER_POLICY
1122,ITEM_ROOM_SERVICE,1143,ITEM_ROOM_SERVICE
1123,ITEM_UTILITY_UMBRELLA,1144,ITEM_UTILITY_UMBRELLA
1124,ITEM_EXP_CANDY_XS,1145,ITEM_EXP_CANDY_XS
1125,ITEM_EXP_CANDY_S,1146,ITEM_EXP_CANDY_S
1126,ITEM_EXP_CANDY_M,1147,ITEM_EXP_CANDY_M
1127,ITEM_EXP_CANDY_L,1148,ITEM_EXP_CANDY_L
1128,ITEM_EXP_CANDY_XL,1149,ITEM_EXP_CANDY_XL
1129,ITEM_DYNAMAX_CANDY,1150,ITEM_DYNAMAX_CANDY
1130,ITEM_TR00,1151,ITEM_TR00
1131,ITEM_TR01,1152,ITEM_TR01
1132,ITEM_TR02,1153,ITEM_TR02
1133,ITEM_TR03,1154,ITEM_TR03
1134,ITEM_TR04,1155,ITEM_TR04
1135,ITEM_TR05,1156,ITEM_TR05
1136,ITEM_TR06,1157,ITEM_TR06
1137,ITEM_TR07,1158,ITEM_TR07
1138,ITEM_TR08,1159,ITEM_TR08
1139,ITEM_TR09,1160,ITEM_TR09
1140,ITEM_TR10,1161,ITEM_TR10
1141,ITEM_TR11,1162,ITEM_TR11
1142,ITEM_TR12,1163,ITEM_TR12
1143,ITEM_TR13,1164,ITEM_TR13
1144,ITEM_TR14,1165,ITEM_TR14
1145,ITEM_TR15,1166,ITEM_TR15
1146,ITEM_TR16,1167,ITEM_TR16
1147,ITEM_TR17,1168,ITEM_TR17
1148,ITEM_TR18,1169,ITEM_TR18
1149,ITEM_TR19,1170,ITEM_TR19
1150,ITEM_TR20,1171,ITEM_TR20
1151,ITEM_TR21,1172,ITEM_TR21
1152,ITEM_TR22,1173,ITEM_TR22
1153,ITEM_TR23,1174,ITEM_TR23
1154,ITEM_TR24,1175,ITEM_TR24
1155,ITEM_TR25,1176,ITEM_TR25
1156,ITEM_TR26,1177,ITEM_TR26
1157,ITEM_TR27,1178,ITEM_TR27
1158,ITEM_TR28,1179,ITEM_TR28
1159,ITEM_TR29,1180,ITEM_TR29
1160,ITEM_TR30,1181,ITEM_TR30
1161,ITEM_TR31,1182,ITEM_TR31
1162,ITEM_TR32,1183,ITEM_TR32
1163,ITEM_TR33,1184,ITEM_TR33
1164,ITEM_TR34,1185,ITEM_TR34
1165,ITEM_TR35,1186,ITEM_TR35
1166,ITEM_TR36,1187,ITEM_TR36
1167,ITEM_TR37,1188,ITEM_TR37
1168,ITEM_TR38,1189,ITEM_TR38
1169,ITEM_TR39,1190,ITEM_TR39
1170,ITEM_TR40,1191,ITEM_TR40
1171,ITEM_TR41,1192,ITEM_TR41
1172,ITEM_TR42,1193,ITEM_TR42
1173,ITEM_TR43,1194,ITEM_TR43
1174,ITEM_TR44,1195,ITEM_TR44
1175,ITEM_TR45,1196,ITEM_TR45
1176,ITEM_TR46,1197,ITEM_TR46
1177,ITEM_TR47,1198,ITEM_TR47
1178,ITEM_TR48,1199,ITEM_TR48
1179,ITEM_TR49,1200,ITEM_TR49
1180,ITEM_TR50,1201,ITEM_TR50
1181,ITEM_TR51,1202,ITEM_TR51
1182,ITEM_TR52,1203,ITEM_TR52
1183,ITEM_TR53,1204,ITEM_TR53
1184,ITEM_TR54,1205,ITEM_TR54
1185,ITEM_TR55,1206,ITEM_TR55
1186,ITEM_TR56,1207,ITEM_TR56
1187,ITEM_TR57,1208,ITEM_TR57
1188,ITEM_TR58,1209,ITEM_TR58
1189,ITEM_TR59,1210,ITEM_TR59
1190,ITEM_TR60,1211,ITEM_TR60
1191,ITEM_TR61,1212,ITEM_TR61
1192,ITEM_TR62,1213,ITEM_TR62
1193,ITEM_TR63,1214,ITEM_TR63
1194,ITEM_TR64,1215,ITEM_TR64
1195,ITEM_TR65,1216,ITEM_TR65
1196,ITEM_TR66,1217,ITEM_TR66
1197,ITEM_TR67,1218,ITEM_TR67
1198,ITEM_TR68,1219,ITEM_TR68
1199,ITEM_TR69,1220,ITEM_TR69
1200,ITEM_TR70,1221,ITEM_TR70
1201,ITEM_TR71,1222,ITEM_TR71
1202,ITEM_TR72,1223,ITEM_TR72
1203,ITEM_TR73,1224,ITEM_TR73
1204,ITEM_TR74,1225,ITEM_TR74
1205,ITEM_TR75,1226,ITEM_TR75
1206,ITEM_TR76,1227,ITEM_TR76
1207,ITEM_TR77,1228,ITEM_TR77
1208,ITEM_TR78,1229,ITEM_TR78
1209,ITEM_TR79,1230,ITEM_TR79
1210,ITEM_TR80,1231,ITEM_TR80
1211,ITEM_TR81,1232,ITEM_TR81
1212,ITEM_TR82,1233,ITEM_TR82
1213,ITEM_TR83,1234,ITEM_TR83
1214,ITEM_TR84,1235,ITEM_TR84
1215,ITEM_TR85,1236,ITEM_TR85
1216,ITEM_TR86,1237,ITEM_TR86
1217,ITEM_TR87,1238,ITEM_TR87
1218,ITEM_TR88,1239,ITEM_TR88
1219,ITEM_TR89,1240,ITEM_TR89
1220,ITEM_TR90,1241,ITEM_TR90
1221,ITEM_TR91,1242,ITEM_TR91
1222,ITEM_TR92,1243,ITEM_TR92
1223,ITEM_TR93,1244,ITEM_TR93
1224,ITEM_TR94,1245,ITEM_TR94
1225,ITEM_TR95,1246,ITEM_TR95
1226,ITEM_TR96,1247,ITEM_TR96
1227,ITEM_TR97,1248,ITEM_TR97
1228,ITEM_TR98,1249,ITEM_TR98
1229,ITEM_TR99,1250,ITEM_TR99
1230,ITEM_TM00,1251,ITEM_TM00
1231,ITEM_LONELY_MINT,1252,ITEM_LONELY_MINT
1232,ITEM_ADAMANT_MINT,1253,ITEM_ADAMANT_MINT
1233,ITEM_NAUGHTY_MINT,1254,ITEM_NAUGHTY_MINT
1234,ITEM_BRAVE_MINT,1255,ITEM_BRAVE_MINT
1235,ITEM_BOLD_MINT,1256,ITEM_BOLD_MINT
1236,ITEM_IMPISH_MINT,1257,ITEM_IMPISH_MINT
1237,ITEM_LAX_MINT,1258,ITEM_LAX_MINT
1238,ITEM_RELAXED_MINT,1259,ITEM_RELAXED_MINT
1239,ITEM_MODEST_MINT,1260,ITEM_MODEST_MINT
1240,ITEM_MILD_MINT,1261,ITEM_MILD_MINT
1241,ITEM_RASH_MINT,1262,ITEM_RASH_MINT
